sid,att_n,reasoning_type,depth,accuracy,type_adherence,success,novel,composite_quality,attempt_bin
123687,62,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123687,63,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123687,64,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123687,65,failure,1.0,3.0,3.0,False,True,2.2,4
123687,66,failure,1.0,3.3,3.0,True,True,2.3200000000000003,4
123687,67,success,1.0,3.3,3.0,True,True,2.3200000000000003,4
123687,68,success,1.0,3.3,3.0,True,True,2.3200000000000003,4
123687,69,success,1.0,3.3,3.0,True,True,2.3200000000000003,4
123687,70,success,1.3,3.0,3.0,False,True,2.3200000000000003,4
123687,71,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123687,72,failure,1.0,3.2,3.0,False,True,2.2800000000000002,4
123687,73,failure,1.0,3.0,3.0,True,True,2.2,4
123687,74,success,1.0,3.3,3.0,True,True,2.3200000000000003,4
123687,75,success,1.0,3.3,3.0,False,True,2.3200000000000003,4
123687,76,failure,1.0,3.0,3.0,False,True,2.2,5
123687,77,failure,1.0,3.2,3.0,False,True,2.2800000000000002,5
123687,78,failure,1.0,3.2,3.0,False,True,2.2800000000000002,5
123687,79,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123687,80,failure,1.3,3.3,3.0,True,True,2.4400000000000004,5
123687,81,success,1.3,3.0,3.0,False,True,2.3200000000000003,5
123687,82,failure,1.0,3.2,3.0,False,True,2.2800000000000002,5
123687,83,failure,1.0,3.5,3.0,False,True,2.4000000000000004,5
123687,84,failure,1.3,3.3,3.0,False,True,2.4400000000000004,5
123687,85,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123687,86,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123687,87,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123687,88,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123687,89,failure,1.3,3.3,3.0,False,True,2.4400000000000004,5
123687,90,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123687,91,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123687,92,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123687,93,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123687,94,failure,1.0,3.0,3.0,True,True,2.2,6
123687,95,success,1.0,3.0,3.0,False,True,2.2,6
123687,96,failure,1.3,3.0,3.0,True,True,2.3200000000000003,6
123687,97,success,1.3,3.0,3.0,False,True,2.3200000000000003,6
123687,98,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123687,99,failure,1.0,3.0,3.0,False,True,2.2,6
123687,100,failure,1.3,3.0,3.0,True,True,2.3200000000000003,6
123687,101,success,1.0,3.3,3.0,False,True,2.3200000000000003,6
123687,102,failure,1.0,3.3,3.0,False,True,2.3200000000000003,6
123687,103,failure,1.0,3.0,3.0,False,True,2.2,6
123687,104,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123687,105,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123687,106,failure,1.0,3.0,3.0,False,True,2.2,7
123687,107,failure,1.0,3.0,3.0,False,True,2.2,7
123687,108,failure,1.0,3.0,3.0,False,True,2.2,7
123687,109,failure,1.0,3.2,3.0,False,True,2.2800000000000002,7
123687,110,failure,1.3,3.0,3.0,True,True,2.3200000000000003,7
123687,111,success,1.3,3.0,3.0,False,True,2.3200000000000003,7
123687,112,failure,1.3,3.3,3.0,False,True,2.4400000000000004,7
123687,113,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123687,114,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123687,115,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123687,116,failure,1.0,3.0,3.0,False,True,2.2,7
123687,117,failure,1.0,3.0,3.0,False,True,2.2,7
123687,118,failure,1.0,3.0,3.0,False,False,2.2,7
123687,119,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123687,120,failure,1.0,3.0,3.0,False,True,2.2,7
123687,121,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123687,122,failure,1.0,3.5,3.0,False,True,2.4000000000000004,8
123687,123,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123687,124,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123687,125,failure,1.0,3.2,3.0,False,True,2.2800000000000002,8
123687,126,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123687,127,failure,1.0,3.2,3.0,False,True,2.2800000000000002,8
123687,128,failure,1.0,3.2,3.0,False,True,2.2800000000000002,8
123687,129,failure,1.3,3.3,3.0,False,True,2.4400000000000004,8
123687,130,failure,1.3,3.3,3.0,False,True,2.4400000000000004,8
123687,131,failure,1.3,3.3,3.0,False,True,2.4400000000000004,8
123687,132,failure,1.3,3.3,3.0,False,True,2.4400000000000004,8
123687,133,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123687,134,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123687,135,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123687,136,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123687,137,failure,1.0,3.0,3.0,False,True,2.2,9
123687,138,failure,1.0,3.0,3.0,False,True,2.2,9
123687,139,failure,1.0,3.0,3.0,False,True,2.2,9
123687,140,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123687,141,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123687,142,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123687,143,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123687,144,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123687,145,failure,1.3,3.3,3.0,False,True,2.4400000000000004,9
123687,146,failure,1.0,3.0,3.0,False,True,2.2,9
123687,147,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123687,148,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123687,149,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123687,150,failure,1.3,3.0,3.0,False,False,2.3200000000000003,9
123000,1,none,1.5,3.3,3.0,True,True,2.5200000000000005,0
123000,2,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,3,success,1.0,3.0,3.0,True,True,2.2,0
123000,4,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,5,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,6,success,1.3,3.3,3.0,True,True,2.4400000000000004,0
123000,7,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,8,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,9,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,10,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,11,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,12,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,13,success,1.3,3.0,3.0,False,True,2.3200000000000003,0
123000,14,failure,1.3,3.0,3.0,False,True,2.3200000000000003,0
123000,15,failure,1.3,3.0,3.0,True,True,2.3200000000000003,0
123000,16,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
123000,17,failure,1.3,3.0,3.0,False,True,2.3200000000000003,1
123000,18,failure,1.3,3.0,3.0,True,True,2.3200000000000003,1
123000,19,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
123000,20,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
123000,21,success,1.0,3.0,3.0,True,True,2.2,1
123000,22,success,1.0,3.0,3.0,True,True,2.2,1
123000,23,success,1.0,3.0,3.0,False,True,2.2,1
123000,24,failure,1.3,3.0,3.0,True,True,2.3200000000000003,1
123000,25,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
123000,26,success,1.0,3.0,3.0,True,True,2.2,1
123000,27,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
123000,28,failure,1.3,3.0,3.0,False,True,2.3200000000000003,1
123000,29,failure,1.3,3.0,3.0,True,True,2.3200000000000003,1
123000,30,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
123000,31,failure,1.3,3.0,3.0,True,True,2.3200000000000003,2
123000,32,success,1.3,3.0,3.0,False,True,2.3200000000000003,2
123000,33,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123000,34,failure,1.3,3.6,3.0,True,True,2.5600000000000005,2
123000,35,success,1.3,3.0,3.0,True,True,2.3200000000000003,2
123000,36,success,1.3,3.0,3.0,True,True,2.3200000000000003,2
123000,37,success,1.3,3.0,3.0,False,True,2.3200000000000003,2
123000,38,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123000,39,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123000,40,failure,1.0,3.0,3.0,False,True,2.2,2
123000,41,failure,1.0,3.0,3.0,False,True,2.2,2
123000,42,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123000,43,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123000,44,failure,1.3,3.0,3.0,True,True,2.3200000000000003,2
123000,45,success,1.3,3.0,3.0,True,True,2.3200000000000003,2
123000,46,success,1.3,3.0,3.0,True,True,2.3200000000000003,3
123000,47,success,1.3,3.0,3.0,True,True,2.3200000000000003,3
123000,48,success,1.3,3.0,3.0,True,True,2.3200000000000003,3
123000,49,success,1.3,3.0,3.0,False,False,2.3200000000000003,3
123000,50,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
123000,51,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
123000,52,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
123000,53,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
123000,54,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
123000,55,failure,1.0,3.0,3.0,True,True,2.2,3
123000,56,success,1.3,3.0,3.0,False,True,2.3200000000000003,3
123000,57,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
123000,58,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
123000,59,failure,1.3,3.0,3.0,True,True,2.3200000000000003,3
123000,60,success,1.3,3.0,3.0,True,True,2.3200000000000003,3
123000,61,success,1.3,3.0,3.0,True,True,2.3200000000000003,4
123000,62,success,1.0,3.0,3.0,True,True,2.2,4
123000,63,success,1.0,3.0,3.0,False,True,2.2,4
123000,64,failure,1.0,3.0,3.0,True,True,2.2,4
123000,65,success,1.0,3.0,3.0,True,True,2.2,4
123000,66,success,1.0,3.0,3.0,True,True,2.2,4
123000,67,success,1.3,3.0,3.0,False,False,2.3200000000000003,4
123000,68,failure,1.3,3.0,3.0,False,False,2.3200000000000003,4
123000,69,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123000,70,failure,1.3,3.0,3.0,True,True,2.3200000000000003,4
123000,71,success,1.0,3.0,3.0,True,True,2.2,4
123000,72,success,1.3,3.0,3.0,True,True,2.3200000000000003,4
123000,73,success,1.3,3.0,3.0,False,True,2.3200000000000003,4
123000,74,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123000,75,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123000,76,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123000,77,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123000,78,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123000,79,failure,1.0,3.0,3.0,False,True,2.2,5
123000,80,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123000,81,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123000,82,failure,1.0,3.0,3.0,False,True,2.2,5
123000,83,failure,1.0,3.0,3.0,False,True,2.2,5
123000,84,failure,1.0,3.0,3.0,True,True,2.2,5
123000,85,success,1.3,3.0,3.0,True,True,2.3200000000000003,5
123000,86,success,1.3,3.0,3.0,False,True,2.3200000000000003,5
123000,87,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123000,88,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123000,89,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123000,90,failure,1.3,3.0,3.0,True,True,2.3200000000000003,5
123000,91,success,1.3,3.0,3.0,False,True,2.3200000000000003,6
123000,92,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123000,93,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123000,94,failure,1.0,3.0,3.0,False,True,2.2,6
123000,95,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123000,96,failure,1.0,3.0,3.0,True,True,2.2,6
123000,97,success,1.0,3.0,3.0,True,True,2.2,6
123000,98,success,1.0,3.0,3.0,True,True,2.2,6
123000,99,success,1.0,3.0,3.0,True,True,2.2,6
123000,100,success,1.3,3.0,3.0,False,True,2.3200000000000003,6
123000,101,failure,1.0,3.0,3.0,True,True,2.2,6
123000,102,success,1.0,3.0,3.0,False,True,2.2,6
123000,103,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123000,104,failure,1.3,3.0,3.0,True,True,2.3200000000000003,6
123000,105,success,1.3,3.0,3.0,False,True,2.3200000000000003,6
123000,106,failure,1.3,3.0,3.0,True,True,2.3200000000000003,7
123000,107,success,1.3,3.0,3.0,True,True,2.3200000000000003,7
123000,108,success,1.3,3.0,3.0,True,True,2.3200000000000003,7
123000,109,success,1.3,3.0,3.0,True,True,2.3200000000000003,7
123000,110,success,1.3,3.0,3.0,True,True,2.3200000000000003,7
123000,111,success,1.3,3.0,3.0,False,True,2.3200000000000003,7
123000,112,failure,1.3,3.0,3.0,True,True,2.3200000000000003,7
123000,113,success,1.3,3.0,3.0,False,True,2.3200000000000003,7
123000,114,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123000,115,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123000,116,failure,1.3,3.0,3.0,True,False,2.3200000000000003,7
123000,117,success,1.0,3.0,3.0,True,False,2.2,7
123000,118,success,1.0,3.0,3.0,False,True,2.2,7
123000,119,failure,1.3,3.0,3.0,True,True,2.3200000000000003,7
123000,120,success,1.0,3.3,3.0,False,True,2.3200000000000003,7
123000,121,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123000,122,failure,1.0,3.0,3.0,False,True,2.2,8
123000,123,failure,1.3,3.0,3.0,True,True,2.3200000000000003,8
123000,124,success,1.3,3.0,3.0,False,True,2.3200000000000003,8
123000,125,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123000,126,failure,1.3,3.0,3.0,True,True,2.3200000000000003,8
123000,127,success,1.0,3.0,3.0,True,True,2.2,8
123000,128,success,1.0,3.0,3.0,True,True,2.2,8
123000,129,success,1.3,3.0,3.0,True,True,2.3200000000000003,8
123000,130,success,1.3,3.0,3.0,True,True,2.3200000000000003,8
123000,131,success,1.3,3.0,3.0,False,True,2.3200000000000003,8
123000,132,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123000,133,failure,1.3,3.0,3.0,True,False,2.3200000000000003,8
123000,134,success,1.3,3.0,3.0,False,True,2.3200000000000003,8
123000,135,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123000,136,failure,1.0,3.0,3.0,False,True,2.2,9
123000,137,failure,1.3,3.0,3.0,False,False,2.3200000000000003,9
123000,138,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123000,139,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123000,140,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123000,141,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123450,1,none,1.0,3.0,3.0,True,True,2.2,0
123450,2,success,1.0,3.0,3.0,True,True,2.2,0
123450,3,success,1.0,3.3,3.0,True,True,2.3200000000000003,0
123450,4,success,1.0,3.0,3.0,True,True,2.2,0
123450,5,success,1.3,3.3,3.0,True,True,2.4400000000000004,0
123450,6,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123450,7,success,1.0,3.0,3.0,True,True,2.2,0
123450,8,success,1.0,3.0,3.0,True,True,2.2,0
123450,9,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123450,10,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123450,11,success,1.0,3.0,3.0,True,True,2.2,0
123450,12,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
123450,13,success,1.0,3.3,3.0,False,True,2.3200000000000003,0
123450,14,failure,1.3,3.0,3.0,False,True,2.3200000000000003,0
123450,15,failure,1.3,3.0,3.0,True,True,2.3200000000000003,0
123450,16,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
123450,17,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
123450,18,failure,1.3,3.0,3.0,False,True,2.3200000000000003,1
123450,19,failure,1.3,3.0,3.0,False,True,2.3200000000000003,1
123450,20,failure,1.0,3.0,3.0,True,True,2.2,1
123450,21,success,1.0,3.0,3.0,False,True,2.2,1
123450,22,failure,1.3,3.0,3.0,True,True,2.3200000000000003,1
123450,23,success,1.0,3.0,3.0,True,True,2.2,1
123450,24,success,1.0,3.0,3.0,True,True,2.2,1
123450,25,success,1.0,3.0,3.0,True,True,2.2,1
123450,26,success,1.0,3.0,3.0,True,True,2.2,1
123450,27,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
123450,28,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
123450,29,failure,1.0,3.0,3.0,False,True,2.2,1
123450,30,failure,1.3,3.3,3.0,False,True,2.4400000000000004,1
123450,31,failure,1.0,3.0,3.0,False,True,2.2,2
123450,32,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123450,33,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123450,34,failure,1.3,3.0,3.0,True,True,2.3200000000000003,2
123450,35,success,1.0,3.0,3.0,True,True,2.2,2
123450,36,success,1.0,3.0,3.0,False,True,2.2,2
123450,37,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123450,38,failure,1.0,3.0,3.0,False,True,2.2,2
123450,39,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123450,40,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123450,41,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123450,42,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123450,43,failure,1.3,3.0,3.0,True,True,2.3200000000000003,2
123450,44,success,1.3,3.3,3.0,False,True,2.4400000000000004,2
123450,45,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
123450,46,failure,1.3,3.0,3.0,False,True,2.3200000000000003,3
123450,47,failure,1.0,3.0,3.0,False,True,2.2,3
123450,48,failure,1.0,3.0,3.0,False,True,2.2,3
123450,49,failure,1.3,3.0,3.0,True,True,2.3200000000000003,3
123450,50,success,1.0,3.0,3.0,True,True,2.2,3
123450,51,success,1.3,3.0,3.0,False,True,2.3200000000000003,3
123450,52,failure,1.3,3.0,3.0,True,True,2.3200000000000003,3
123450,53,success,1.0,3.0,3.0,True,True,2.2,3
123450,54,success,1.3,3.0,3.0,True,True,2.3200000000000003,3
123450,55,success,1.0,3.0,3.0,False,True,2.2,3
123450,56,failure,1.0,3.0,3.0,False,True,2.2,3
123450,57,failure,1.3,3.0,3.0,True,True,2.3200000000000003,3
123450,58,success,1.0,3.0,3.0,False,True,2.2,3
123450,59,failure,1.0,3.0,3.0,True,True,2.2,3
123450,60,success,1.0,3.0,3.0,True,True,2.2,3
123450,61,success,1.0,3.0,3.0,True,True,2.2,4
123450,62,success,1.0,3.0,3.0,True,True,2.2,4
123450,63,success,1.0,3.3,3.0,True,True,2.3200000000000003,4
123450,64,success,1.0,3.3,3.0,False,True,2.3200000000000003,4
123450,65,failure,1.0,3.0,3.0,False,True,2.2,4
123450,66,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123450,67,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123450,68,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123450,69,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123450,70,failure,1.0,3.0,3.0,False,True,2.2,4
123450,71,failure,1.0,3.0,3.0,False,True,2.2,4
123450,72,failure,1.0,3.0,3.0,False,True,2.2,4
123450,73,failure,1.3,3.0,3.0,False,False,2.3200000000000003,4
123450,74,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123450,75,failure,1.3,3.0,3.0,False,True,2.3200000000000003,4
123450,76,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123450,77,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123450,78,failure,1.3,3.0,3.0,False,False,2.3200000000000003,5
123450,79,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123450,80,failure,1.0,3.0,3.0,False,True,2.2,5
123450,81,failure,1.0,3.0,3.0,False,True,2.2,5
123450,82,failure,1.0,3.0,3.0,False,True,2.2,5
123450,83,failure,1.0,3.0,3.0,True,True,2.2,5
123450,84,success,1.3,3.0,3.0,False,True,2.3200000000000003,5
123450,85,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123450,86,failure,1.3,3.0,3.0,False,True,2.3200000000000003,5
123450,87,failure,1.0,3.0,3.0,False,True,2.2,5
123450,88,failure,1.0,3.0,3.0,False,True,2.2,5
123450,89,failure,1.0,3.0,3.0,False,True,2.2,5
123450,90,failure,1.0,3.0,3.0,False,True,2.2,5
123450,91,failure,1.0,3.0,3.0,False,False,2.2,6
123450,92,failure,1.3,3.0,3.0,True,False,2.3200000000000003,6
123450,93,success,1.3,3.0,3.0,True,False,2.3200000000000003,6
123450,94,success,1.0,3.0,3.0,True,True,2.2,6
123450,95,success,1.0,3.0,3.0,False,True,2.2,6
123450,96,failure,1.0,3.0,3.0,False,True,2.2,6
123450,97,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123450,98,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123450,99,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123450,100,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123450,101,failure,1.3,3.0,3.0,False,True,2.3200000000000003,6
123450,102,failure,1.0,3.0,3.0,False,True,2.2,6
123450,103,failure,1.3,3.0,3.0,True,True,2.3200000000000003,6
123450,104,success,1.3,3.0,3.0,True,True,2.3200000000000003,6
123450,105,success,1.3,3.0,3.0,True,True,2.3200000000000003,6
123450,106,success,1.3,3.0,3.0,True,True,2.3200000000000003,7
123450,107,success,1.3,3.0,3.0,False,True,2.3200000000000003,7
123450,108,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123450,109,failure,1.0,3.3,3.0,False,True,2.3200000000000003,7
123450,110,failure,1.0,3.0,3.0,False,True,2.2,7
123450,111,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123450,112,failure,1.3,3.0,3.0,False,False,2.3200000000000003,7
123450,113,failure,1.0,3.0,3.0,False,True,2.2,7
123450,114,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123450,115,failure,1.0,3.0,3.0,True,True,2.2,7
123450,116,success,1.3,3.0,3.0,True,True,2.3200000000000003,7
123450,117,success,1.3,3.0,3.0,True,True,2.3200000000000003,7
123450,118,success,1.3,3.0,3.0,True,True,2.3200000000000003,7
123450,119,success,1.3,3.0,3.0,False,True,2.3200000000000003,7
123450,120,failure,1.3,3.0,3.0,False,True,2.3200000000000003,7
123450,121,failure,1.0,3.0,3.0,False,True,2.2,8
123450,122,failure,1.0,3.0,3.0,False,False,2.2,8
123450,123,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123450,124,failure,1.0,3.0,3.0,True,True,2.2,8
123450,125,success,1.3,3.0,3.0,False,True,2.3200000000000003,8
123450,126,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123450,127,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123450,128,failure,1.3,3.0,3.0,False,True,2.3200000000000003,8
123450,129,failure,1.0,3.0,3.0,False,True,2.2,8
123450,130,failure,1.3,3.0,3.0,False,False,2.3200000000000003,8
123450,131,failure,1.3,3.0,3.0,True,True,2.3200000000000003,8
123450,132,success,1.0,3.0,3.0,True,True,2.2,8
123450,133,success,1.3,3.0,3.0,True,True,2.3200000000000003,8
123450,134,success,1.3,3.0,3.0,True,True,2.3200000000000003,8
123450,135,success,1.3,3.0,3.0,False,True,2.3200000000000003,8
123450,136,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123450,137,failure,1.3,3.0,3.0,False,True,2.3200000000000003,9
123450,138,failure,1.3,3.0,3.0,True,True,2.3200000000000003,9
123450,139,success,1.3,3.0,3.0,False,True,2.3200000000000003,9
123450,140,failure,1.0,3.0,3.0,False,True,2.2,9
123450,141,failure,1.0,3.0,3.0,False,True,2.2,9
123450,142,failure,1.0,3.0,3.0,True,True,2.2,9
123450,143,success,1.0,3.3,3.0,True,True,2.3200000000000003,9
123450,144,success,1.0,3.0,3.0,True,True,2.2,9
123450,145,success,1.0,3.0,3.0,False,True,2.2,9
123450,146,failure,1.0,3.0,3.0,False,True,2.2,9
562841,1,none,1.0,3.0,3.0,True,True,2.2,0
562841,2,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
562841,3,success,1.0,3.0,3.0,True,True,2.2,0
562841,4,success,1.3,3.3,3.0,True,True,2.4400000000000004,0
562841,5,success,1.3,3.3,3.0,True,True,2.4400000000000004,0
562841,6,success,1.0,3.0,3.0,True,True,2.2,0
562841,7,success,1.0,3.0,3.0,False,True,2.2,0
562841,8,failure,1.0,3.0,3.0,True,True,2.2,0
562841,9,success,1.3,3.6,3.0,True,True,2.5600000000000005,0
562841,10,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
562841,11,success,1.3,3.3,3.0,False,True,2.4400000000000004,0
562841,12,failure,1.0,3.5,3.0,False,True,2.4000000000000004,0
562841,13,failure,1.0,3.3,3.0,False,True,2.3200000000000003,0
562841,14,failure,1.0,3.3,3.0,True,True,2.3200000000000003,0
562841,15,success,1.3,3.0,3.0,True,True,2.3200000000000003,0
562841,16,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
562841,17,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
562841,18,failure,1.0,3.3,3.0,False,True,2.3200000000000003,1
562841,19,failure,1.0,3.0,3.0,False,True,2.2,1
562841,20,failure,1.0,3.3,3.0,True,True,2.3200000000000003,1
562841,21,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
562841,22,failure,1.3,3.0,3.0,True,True,2.3200000000000003,1
562841,23,success,1.3,3.0,3.0,False,True,2.3200000000000003,1
562841,24,failure,1.3,3.3,3.0,True,True,2.4400000000000004,1
562841,25,success,1.3,3.0,3.0,True,True,2.3200000000000003,1
562841,26,success,1.0,3.3,3.0,False,True,2.3200000000000003,1
562841,27,failure,1.0,3.0,3.0,True,True,2.2,1
562841,28,success,1.0,3.0,3.0,False,True,2.2,1
562841,29,failure,1.3,3.0,3.0,True,True,2.3200000000000003,1
562841,30,success,1.0,3.0,3.0,True,True,2.2,1
562841,31,success,1.3,3.0,3.0,False,True,2.3200000000000003,2
562841,32,failure,1.0,3.0,3.0,False,True,2.2,2
562841,33,failure,1.3,3.0,3.0,True,True,2.3200000000000003,2
562841,34,success,1.3,3.0,3.0,False,True,2.3200000000000003,2
562841,35,failure,1.0,3.0,3.0,False,True,2.2,2
562841,36,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
562841,37,failure,1.3,3.0,3.0,False,True,2.3200000000000003,2
562841,38,failure,1.3,3.0,3.0,True,True,2.3200000000000003,2
562841,39,success,1.3,3.0,3.0,True,True,2.3200000000000003,2
562841,40,success,1.0,3.3,3.0,False,True,2.3200000000000003,2
562841,41,failure,1.3,3.3,3.0,True,True,2.4400000000000004,2
562841,42,success,1.3,3.0,3.0,False,True,2.3200000000000003,2
562841,43,failure,1.0,3.0,3.0,False,True,2.2,2
562841,44,failure,1.0,3.3,3.0,False,True,2.3200000000000003,2
