sid,att_n,e1,e2,ok,res,inv_b4,reason,novel,str_typ,str_len,t_since,_timestamp,_datetime,reasoning_type,game_phase,cumulative_success,cumulative_rate,windowed_success,attempts_since_success
123458,16,smoke,water,False,,16,Smoke and water might create fog,True,success,3,3.3581292629241943,1754774310.597464,2025-08-09 23:18:30.597466,Systematic,Early (1-50),12,0.75,0.6,1
123458,17,smoke,earth,False,,16,Smoke and earth might create ash,True,failure,1,7.114627122879028,1754774314.353958,2025-08-09 23:18:34.353960,Systematic,Early (1-50),12,0.7058823529411765,0.5,2
123458,18,mist,air,False,,16,Mist and air might create cloud,True,failure,2,10.162715196609495,1754774317.402036,2025-08-09 23:18:37.402038,Systematic,Early (1-50),12,0.6666666666666666,0.4,3
123458,19,mist,fire,False,,16,Mist and fire might evaporate or create steam,True,failure,3,14.966689109802246,1754774322.206,2025-08-09 23:18:42.206001,Systematic,Early (1-50),12,0.631578947368421,0.4,4
123458,20,dust,fire,True,gunpowder,16,Dust and fire might create ash,True,failure,4,17.691175937652588,1754774324.9305012,2025-08-09 23:18:44.930502,Systematic,Early (1-50),13,0.65,0.4,0
123458,21,dust,water,False,,17,Dust and water might create mud,True,success,1,3.288275957107544,1754774328.218963,2025-08-09 23:18:48.218966,Systematic,Early (1-50),13,0.6190476190476191,0.4,1
123458,22,glass,sand,True,hourglass,17,Glass and sand might create hourglass,True,failure,1,6.528940677642822,1754774331.45955,2025-08-09 23:18:51.459551,Systematic,Early (1-50),14,0.6363636363636364,0.5,0
123458,23,brick,brick,True,wall,18,Brick and brick should create wall,True,success,1,3.08568811416626,1754774334.5454762,2025-08-09 23:18:54.545478,Systematic,Early (1-50),15,0.6521739130434783,0.5,0
123458,24,wall,wall,True,house,19,Wall and wall should create house,True,success,2,3.7157328128814697,1754774338.261285,2025-08-09 23:18:58.261286,Systematic,Early (1-50),16,0.6666666666666666,0.5,0
123458,25,gunpowder,fire,True,explosion,20,Gunpowder and fire should create explosion,True,success,3,2.939382791519165,1754774341.200783,2025-08-09 23:19:01.200784,Systematic,Early (1-50),17,0.68,0.5,0
123458,26,stone,stone,False,,21,Stone and stone might create boulder,True,success,4,3.573707818984986,1754774344.774581,2025-08-09 23:19:04.774582,Systematic,Early (1-50),17,0.6538461538461539,0.5,1
123458,27,geyser,air,False,,21,Geyser and air might create steam or cloud,True,failure,1,6.808503866195679,1754774348.0093598,2025-08-09 23:19:08.009361,Systematic,Early (1-50),17,0.6296296296296297,0.5,2
123458,28,explosion,earth,False,,21,Explosion and earth might create earthquake,True,failure,2,9.789728164672852,1754774350.99061,2025-08-09 23:19:10.990611,Systematic,Early (1-50),17,0.6071428571428571,0.5,3
123458,29,glass,water,True,aquarium,21,Glass and water might create bottle,True,failure,3,13.30731987953186,1754774354.508201,2025-08-09 23:19:14.508202,Systematic,Early (1-50),18,0.6206896551724138,0.6,0
123458,30,glass,air,False,,22,Glass and air might create window,True,success,1,3.189873218536377,1754774357.698246,2025-08-09 23:19:17.698248,Systematic,Early (1-50),18,0.6,0.5,1
123458,31,sand,water,True,beach,22,Sand and water might create beach or quicksand,True,failure,1,6.22010612487793,1754774360.739344,2025-08-09 23:19:20.739346,Systematic,Early (1-50),19,0.6129032258064516,0.6,0
123458,32,sand,air,False,,23,Sand and air might create sandstorm or dune,True,success,1,3.1078672409057617,1754774363.8473558,2025-08-09 23:19:23.847358,Systematic,Early (1-50),19,0.59375,0.5,1
123458,33,house,fire,False,,23,House and fire might create fireplace,True,failure,1,6.539875030517578,1754774367.2792902,2025-08-09 23:19:27.279291,Systematic,Early (1-50),19,0.5757575757575758,0.4,2
123458,34,house,water,False,,23,House and water might create flood or plumbing,True,failure,2,9.43408727645874,1754774370.173524,2025-08-09 23:19:30.173525,Systematic,Early (1-50),19,0.5588235294117647,0.3,3
123458,35,beach,fire,False,,23,Beach and fire might create campfire,True,failure,3,13.09658908843994,1754774373.836086,2025-08-09 23:19:33.836089,Systematic,Early (1-50),19,0.5428571428571428,0.2,4
123458,36,mist,steam,False,,23,Mist and steam might create cloud,True,failure,4,16.21487522125244,1754774376.95432,2025-08-09 23:19:36.954321,Systematic,Early (1-50),19,0.5277777777777778,0.2,5
123458,37,smoke,fire,False,,23,Smoke and fire might create ash,True,failure,5,18.98283100128174,1754774379.722255,2025-08-09 23:19:39.722256,Systematic,Early (1-50),19,0.5135135135135135,0.2,6
123458,38,steam,steam,False,,23,Steam and steam might create cloud,True,failure,6,22.75459599494934,1754774383.494022,2025-08-09 23:19:43.494023,Systematic,Early (1-50),19,0.5,0.2,7
123458,39,dust,earth,False,,23,Dust and earth might create land,True,failure,7,26.8579580783844,1754774387.597404,2025-08-09 23:19:47.597406,Systematic,Early (1-50),19,0.48717948717948717,0.1,8
123458,40,aquarium,fire,False,,23,Aquarium and fire might create cooked fish,True,failure,8,30.829086303710938,1754774391.5685198,2025-08-09 23:19:51.568521,Systematic,Early (1-50),19,0.475,0.1,9
123458,41,aquarium,earth,False,,23,Aquarium and earth might create terrarium,True,failure,9,33.85903716087341,1754774394.598469,2025-08-09 23:19:54.598470,Systematic,Early (1-50),19,0.4634146341463415,0.0,10
123458,42,brick,water,False,,23,Brick and water might create cement,True,failure,10,37.16647911071777,1754774397.9059432,2025-08-09 23:19:57.905944,Systematic,Early (1-50),19,0.4523809523809524,0.0,11
123458,43,steam,fire,False,,23,Steam and fire might create energy,True,failure,11,40.36479997634888,1754774401.104228,2025-08-09 23:20:01.104229,Systematic,Early (1-50),19,0.4418604651162791,0.0,12
123458,44,lava,earth,True,volcano,23,Lava and earth might create volcano,True,failure,12,43.80862092971802,1754774404.548096,2025-08-09 23:20:04.548098,Systematic,Early (1-50),20,0.45454545454545453,0.1,0
123458,45,volcano,water,False,,24,Volcano and water might create island,True,success,1,3.321369171142578,1754774407.869555,2025-08-09 23:20:07.869557,Systematic,Early (1-50),20,0.4444444444444444,0.1,1
123458,46,volcano,air,False,,24,Volcano and air might create ash cloud,True,failure,1,6.91815710067749,1754774411.4663591,2025-08-09 23:20:11.466360,Systematic,Early (1-50),20,0.43478260869565216,0.1,2
123458,47,wall,fire,False,,24,Wall and fire might create fireplace,True,failure,2,10.330953121185305,1754774414.879133,2025-08-09 23:20:14.879134,Systematic,Early (1-50),20,0.425531914893617,0.1,3
123458,48,geyser,fire,False,,24,Geyser and fire might create energy,True,failure,3,13.400442123413086,1754774417.9486148,2025-08-09 23:20:17.948616,Systematic,Early (1-50),20,0.4166666666666667,0.1,4
123458,49,geyser,water,False,,24,Geyser and water might create hot spring,True,failure,4,16.29311490058899,1754774420.84129,2025-08-09 23:20:20.841291,Systematic,Early (1-50),20,0.40816326530612246,0.1,5
123458,50,explosion,air,False,,24,Explosion and air might create shockwave,True,failure,5,19.25270295143127,1754774423.800894,2025-08-09 23:20:23.800896,Systematic,Early (1-50),20,0.4,0.1,6
123458,51,dust,air,False,,24,Dust and air might create dust storm,True,failure,6,22.089497089385983,1754774426.637676,2025-08-09 23:20:26.637677,Systematic,Mid (51-100),20,0.39215686274509803,0.1,7
123458,52,mud,air,False,,24,Mud and air might create clay,True,failure,7,24.84298014640808,1754774429.391194,2025-08-09 23:20:29.391196,Systematic,Mid (51-100),20,0.38461538461538464,0.1,8
123458,53,mud,stone,True,clay,24,Mud and stone might create sediment,True,failure,8,27.67871117591858,1754774432.226951,2025-08-09 23:20:32.226952,Systematic,Mid (51-100),21,0.39622641509433965,0.2,0
123458,54,clay,fire,False,,25,Clay and fire should create pottery,True,success,1,3.49757719039917,1754774435.724693,2025-08-09 23:20:35.724694,Systematic,Mid (51-100),21,0.3888888888888889,0.1,1
123458,55,clay,water,False,,25,Clay and water might create slurry,True,failure,1,6.588430166244507,1754774438.8154922,2025-08-09 23:20:38.815493,Systematic,Mid (51-100),21,0.38181818181818183,0.1,2
123458,56,sand,stone,True,sandstone,25,Sand and stone might create concrete,True,failure,2,9.308555126190186,1754774441.535757,2025-08-09 23:20:41.535760,Systematic,Mid (51-100),22,0.39285714285714285,0.2,0
123458,57,steam,water,False,,26,Steam and water might create cloud,True,success,1,3.8762669563293457,1754774445.4121091,2025-08-09 23:20:45.412111,Systematic,Mid (51-100),22,0.38596491228070173,0.2,1
123458,58,house,house,True,village,26,House and house should create village,True,failure,1,6.826420068740845,1754774448.3623009,2025-08-09 23:20:48.362302,Systematic,Mid (51-100),23,0.39655172413793105,0.3,0
123458,59,village,village,True,city,27,Village and village should create city,True,success,1,3.9692542552948,1754774452.3316748,2025-08-09 23:20:52.331677,Systematic,Mid (51-100),24,0.4067796610169492,0.4,0
123458,60,stone,mud,True,clay,28,Stone and mud might create sediment,False,success,2,2.8785572052001953,1754774455.2102752,2025-08-09 23:20:55.210276,Systematic,Mid (51-100),25,0.4166666666666667,0.5,0
123458,61,lava,stone,False,,28,Lava and stone might create igneous rock,True,success,3,3.5347237586975098,1754774458.745097,2025-08-09 23:20:58.745098,Systematic,Mid (51-100),25,0.4098360655737705,0.5,1
123458,62,clay,air,False,,28,Clay and air might create pottery,True,failure,1,7.441680908203125,1754774462.652074,2025-08-09 23:21:02.652076,Systematic,Mid (51-100),25,0.4032258064516129,0.5,2
123458,63,clay,steam,False,,28,Clay and steam might create pottery,True,failure,2,10.514586687088013,1754774465.724942,2025-08-09 23:21:05.724943,Systematic,Mid (51-100),25,0.3968253968253968,0.4,3
123458,64,city,fire,False,,28,City and fire might create ruins,True,failure,3,13.520294904708862,1754774468.730665,2025-08-09 23:21:08.730666,Systematic,Mid (51-100),25,0.390625,0.4,4
123458,65,city,water,False,,28,City and water might create canal,True,failure,4,16.888059854507446,1754774472.09845,2025-08-09 23:21:12.098452,Systematic,Mid (51-100),25,0.38461538461538464,0.4,5
123458,66,explosion,stone,False,,28,Explosion and stone might create rubble,True,failure,5,20.699349880218502,1754774475.909751,2025-08-09 23:21:15.909752,Systematic,Mid (51-100),25,0.3787878787878788,0.3,6
123458,67,volcano,explosion,False,,28,Volcano and explosion might create eruption,True,failure,6,23.579901933670044,1754774478.790281,2025-08-09 23:21:18.790283,Systematic,Mid (51-100),25,0.373134328358209,0.3,7
123458,68,aquarium,sand,False,,28,Aquarium and sand might create aquarium with substrate,True,failure,7,27.678324937820435,1754774482.8887198,2025-08-09 23:21:22.888722,Systematic,Mid (51-100),25,0.36764705882352944,0.2,8
123458,69,beach,air,False,,28,Beach and air might create breeze,True,failure,8,32.09891676902771,1754774487.3092842,2025-08-09 23:21:27.309285,Systematic,Mid (51-100),25,0.36231884057971014,0.1,9
123458,70,beach,sand,False,,28,Beach and sand might create desert,True,failure,9,35.874576807022095,1754774491.084939,2025-08-09 23:21:31.084940,Systematic,Mid (51-100),25,0.35714285714285715,0.0,10
123458,71,beach,earth,False,,28,Beach and earth might create coastline,True,failure,10,39.505995988845825,1754774494.716365,2025-08-09 23:21:34.716366,Systematic,Mid (51-100),25,0.352112676056338,0.0,11
123458,72,glass,fire,False,,28,Glass and fire might create melted glass,True,failure,11,43.27986359596253,1754774498.490237,2025-08-09 23:21:38.490238,Systematic,Mid (51-100),25,0.3472222222222222,0.0,12
123458,73,glass,earth,False,,28,Glass and earth might create crystal,True,failure,12,46.21320080757141,1754774501.4235892,2025-08-09 23:21:41.423590,Systematic,Mid (51-100),25,0.3424657534246575,0.0,13
123458,74,brick,stone,False,,28,Brick and stone might create castle,True,failure,13,50.266971826553345,1754774505.477393,2025-08-09 23:21:45.477394,Systematic,Mid (51-100),25,0.33783783783783783,0.0,14
123458,75,wall,stone,False,,28,Wall and stone might create castle,True,failure,14,53.13791275024414,1754774508.348289,2025-08-09 23:21:48.348291,Systematic,Mid (51-100),25,0.3333333333333333,0.0,15
123458,76,house,stone,False,,28,House and stone might create castle,True,failure,15,55.97138571739197,1754774511.185084,2025-08-09 23:21:51.185086,Systematic,Mid (51-100),25,0.32894736842105265,0.0,16
123458,77,village,stone,False,,28,Village and stone might create castle,True,failure,16,58.77931475639343,1754774513.989687,2025-08-09 23:21:53.989689,Systematic,Mid (51-100),25,0.3246753246753247,0.0,17
123458,78,city,stone,False,,28,City and stone might create monument,True,failure,17,62.18302798271179,1754774517.393396,2025-08-09 23:21:57.393397,Systematic,Mid (51-100),25,0.32051282051282054,0.0,18
123458,79,gunpowder,stone,False,,28,Gunpowder and stone might create cannon,True,failure,18,65.04924583435059,1754774520.259627,2025-08-09 23:22:00.259628,Systematic,Mid (51-100),25,0.31645569620253167,0.0,19
123458,80,gunpowder,glass,False,,28,Gunpowder and glass might create grenade,True,failure,19,67.87984371185303,1754774523.090226,2025-08-09 23:22:03.090228,Systematic,Mid (51-100),25,0.3125,0.0,20
123458,81,gunpowder,air,False,,28,Gunpowder and air might create fireworks,True,failure,20,71.20305681228638,1754774526.413423,2025-08-09 23:22:06.413424,Systematic,Mid (51-100),25,0.30864197530864196,0.0,21
123458,82,explosion,water,False,,28,Explosion and water might create tsunami,True,failure,21,74.02492380142212,1754774529.235304,2025-08-09 23:22:09.235305,Systematic,Mid (51-100),25,0.3048780487804878,0.0,22
123458,83,clay,clay,False,,28,Clay and clay might create pot,True,failure,22,77.08618378639221,1754774532.2965682,2025-08-09 23:22:12.296569,Systematic,Mid (51-100),25,0.30120481927710846,0.0,23
123458,84,volcano,fire,False,,28,Volcano and fire might create lava flow,True,failure,23,80.36523795127869,1754774535.575618,2025-08-09 23:22:15.575619,Systematic,Mid (51-100),25,0.2976190476190476,0.0,24
123458,85,clay,brick,False,,28,Clay and brick might create pottery,True,failure,24,86.34973573684692,1754774541.560216,2025-08-09 23:22:21.560217,Systematic,Mid (51-100),25,0.29411764705882354,0.0,25
123458,86,mud,sand,False,,28,Mud and sand might create sediment,True,failure,25,89.1733808517456,1754774544.383931,2025-08-09 23:22:24.383934,Systematic,Mid (51-100),25,0.29069767441860467,0.0,26
123458,87,sand,dust,False,,28,Sand and dust might create dune,True,failure,26,92.397971868515,1754774547.608362,2025-08-09 23:22:27.608364,Systematic,Mid (51-100),25,0.28735632183908044,0.0,27
123458,88,mist,earth,False,,28,Mist and earth might create swamp,True,failure,27,95.59835171699524,1754774550.808755,2025-08-09 23:22:30.808756,Systematic,Mid (51-100),25,0.2840909090909091,0.0,28
123458,89,city,city,False,,28,City and city should create metropolis,True,failure,28,98.74607682228088,1754774553.956458,2025-08-09 23:22:33.956459,Systematic,Mid (51-100),25,0.2808988764044944,0.0,29
123458,90,clay,stone,False,,28,Clay and stone might create ceramic,True,failure,29,102.19386887550354,1754774557.404276,2025-08-09 23:22:37.404278,Systematic,Mid (51-100),25,0.2777777777777778,0.0,30
123458,91,geyser,earth,False,,28,Geyser and earth might create hot springs,True,failure,30,105.27400398254396,1754774560.484419,2025-08-09 23:22:40.484420,Systematic,Mid (51-100),25,0.27472527472527475,0.0,31
123458,92,geyser,stone,False,,28,Geyser and stone might create mineral spring,True,failure,31,108.26834893226624,1754774563.478741,2025-08-09 23:22:43.478742,Systematic,Mid (51-100),25,0.2717391304347826,0.0,32
123458,93,aquarium,glass,False,,28,Aquarium and glass might create fish tank,True,failure,32,112.31531381607056,1754774567.525697,2025-08-09 23:22:47.525699,Systematic,Mid (51-100),25,0.26881720430107525,0.0,33
123458,94,aquarium,aquarium,False,,28,Aquarium and aquarium might create zoo,True,failure,33,115.89479279518127,1754774571.10521,2025-08-09 23:22:51.105212,Systematic,Mid (51-100),25,0.26595744680851063,0.0,34
123458,95,wall,glass,False,,28,Wall and glass might create window,True,failure,34,118.6352367401123,1754774573.8456562,2025-08-09 23:22:53.845657,Systematic,Mid (51-100),25,0.2631578947368421,0.0,35
123458,96,house,glass,False,,28,House and glass might create greenhouse,True,failure,35,122.23959970474245,1754774577.450007,2025-08-09 23:22:57.450009,Systematic,Mid (51-100),25,0.2604166666666667,0.0,36
123458,97,village,fire,False,,28,Village and fire might create ruins,True,failure,36,125.26664280891418,1754774580.477024,2025-08-09 23:23:00.477025,Systematic,Mid (51-100),25,0.25773195876288657,0.0,37
123458,98,village,water,False,,28,Village and water might create canal,True,failure,37,128.19391584396362,1754774583.404307,2025-08-09 23:23:03.404308,Systematic,Mid (51-100),25,0.25510204081632654,0.0,38
123458,99,village,air,False,,28,Village and air might create wind,True,failure,38,131.14897274971008,1754774586.359359,2025-08-09 23:23:06.359360,Systematic,Mid (51-100),25,0.25252525252525254,0.0,39
123458,100,village,earth,False,,28,Village and earth might create farm,True,failure,39,134.19678592681885,1754774589.407199,2025-08-09 23:23:09.407200,Systematic,Mid (51-100),25,0.25,0.0,40
123458,101,city,air,True,smog,28,City and air might create smog,True,failure,40,137.6602737903595,1754774592.870715,2025-08-09 23:23:12.870716,Systematic,Late (101-150),26,0.25742574257425743,0.1,0
123458,102,city,earth,False,,29,City and earth might create skyscraper,True,success,1,3.743232011795044,1754774596.614069,2025-08-09 23:23:16.614070,Systematic,Late (101-150),26,0.2549019607843137,0.1,1
123458,103,smog,water,False,,29,Smog and water might create acid rain,True,failure,1,6.702487945556641,1754774599.573324,2025-08-09 23:23:19.573325,Systematic,Late (101-150),26,0.2524271844660194,0.1,2
123458,104,smog,fire,False,,29,Smog and fire might create pollution,True,failure,2,10.266788005828856,1754774603.13761,2025-08-09 23:23:23.137612,Systematic,Late (101-150),26,0.25,0.1,3
123458,105,smog,earth,False,,29,Smog and earth might create contamination,True,failure,3,13.440299034118652,1754774606.311122,2025-08-09 23:23:26.311123,Systematic,Late (101-150),26,0.24761904761904763,0.1,4
123458,106,smog,air,False,,29,Smog and air might create pollution,True,failure,4,16.346250295639038,1754774609.217068,2025-08-09 23:23:29.217070,Systematic,Late (101-150),26,0.24528301886792453,0.1,5
123458,107,smog,smoke,False,,29,Smog and smoke might create pollution,True,failure,5,19.417683124542236,1754774612.288504,2025-08-09 23:23:32.288505,Systematic,Late (101-150),26,0.24299065420560748,0.1,6
123458,108,lava,lava,False,,29,Lava and lava might create volcano,True,failure,6,23.71074604988098,1754774616.581577,2025-08-09 23:23:36.581578,Systematic,Late (101-150),26,0.24074074074074073,0.1,7
123458,109,mud,mud,False,,29,Mud and mud might create swamp,True,failure,7,27.486759185791016,1754774620.357578,2025-08-09 23:23:40.357579,Systematic,Late (101-150),26,0.23853211009174313,0.1,8
123458,110,glass,glass,True,glasses,29,Glass and glass might create mirror,True,failure,8,31.062307119369507,1754774623.933156,2025-08-09 23:23:43.933158,Systematic,Late (101-150),27,0.24545454545454545,0.2,0
123458,111,glasses,air,False,,30,Glasses and air might create wind protection,True,success,1,4.240693092346191,1754774628.173963,2025-08-09 23:23:48.173964,Systematic,Late (101-150),27,0.24324324324324326,0.1,1
123458,112,glasses,fire,False,,30,Glasses and fire might create magnifying glass,True,failure,1,7.803307771682739,1754774631.73659,2025-08-09 23:23:51.736591,Systematic,Late (101-150),27,0.24107142857142858,0.1,2
123458,113,dust,dust,False,,30,Dust and dust might create dust cloud,True,failure,2,10.6565420627594,1754774634.589817,2025-08-09 23:23:54.589818,Systematic,Late (101-150),27,0.23893805309734514,0.1,3
123458,114,smoke,smoke,False,,30,Smoke and smoke might create cloud,True,failure,3,13.792932987213137,1754774637.726194,2025-08-09 23:23:57.726195,Systematic,Late (101-150),27,0.23684210526315788,0.1,4
123458,115,mist,mist,False,,30,Mist and mist might create fog,True,failure,4,17.037270069122314,1754774640.970528,2025-08-09 23:24:00.970530,Systematic,Late (101-150),27,0.23478260869565218,0.1,5
123458,116,gunpowder,gunpowder,False,,30,Gunpowder and gunpowder might create bomb,True,failure,5,20.21478796005249,1754774644.1480708,2025-08-09 23:24:04.148072,Systematic,Late (101-150),27,0.23275862068965517,0.1,6
123458,117,explosion,explosion,True,atomic bomb,30,Explosion and explosion might create big bang,True,failure,6,23.294358015060425,1754774647.227662,2025-08-09 23:24:07.227663,Systematic,Late (101-150),28,0.23931623931623933,0.2,0
123458,118,geyser,geyser,False,,31,Geyser and geyser might create hot springs,True,success,1,3.4952950477600098,1754774650.7230709,2025-08-09 23:24:10.723072,Systematic,Late (101-150),28,0.23728813559322035,0.2,1
123458,119,volcano,volcano,False,,31,Volcano and volcano might create mountain range,True,failure,1,6.5623109340667725,1754774653.790101,2025-08-09 23:24:13.790102,Systematic,Late (101-150),28,0.23529411764705882,0.2,2
123458,120,beach,beach,False,,31,Beach and beach might create coastline,True,failure,2,10.20594596862793,1754774657.43372,2025-08-09 23:24:17.433721,Systematic,Late (101-150),28,0.23333333333333334,0.1,3
123458,121,sand,sand,True,desert,31,Sand and sand might create dune,True,failure,3,13.391472816467283,1754774660.61928,2025-08-09 23:24:20.619281,Systematic,Late (101-150),29,0.2396694214876033,0.2,0
123458,122,desert,fire,False,,32,Desert and fire might create heat wave,True,success,1,3.407454252243042,1754774664.026879,2025-08-09 23:24:24.026881,Systematic,Late (101-150),29,0.23770491803278687,0.2,1
123458,123,desert,water,True,oasis,32,Desert and water might create oasis,True,failure,1,6.981174945831299,1754774667.600607,2025-08-09 23:24:27.600609,Systematic,Late (101-150),30,0.24390243902439024,0.3,0
123458,124,desert,air,False,,33,Desert and air might create sandstorm,True,success,1,3.110630989074707,1754774670.711376,2025-08-09 23:24:30.711377,Systematic,Late (101-150),30,0.24193548387096775,0.3,1
123458,125,desert,earth,False,,33,Desert and earth might create dune,True,failure,1,6.368703126907349,1754774673.969434,2025-08-09 23:24:33.969436,Systematic,Late (101-150),30,0.24,0.3,2
123458,126,desert,sand,True,dune,33,Desert and sand might create dune,True,failure,2,9.38508915901184,1754774676.985826,2025-08-09 23:24:36.985827,Systematic,Late (101-150),31,0.24603174603174602,0.4,0
123458,127,dune,air,False,,34,Dune and air might create sandstorm,True,success,1,5.658038139343262,1754774682.643978,2025-08-09 23:24:42.643979,Systematic,Late (101-150),31,0.2440944881889764,0.3,1
123458,128,dune,fire,False,,34,Dune and fire might create glass,True,failure,1,8.791077852249146,1754774685.777014,2025-08-09 23:24:45.777015,Systematic,Late (101-150),31,0.2421875,0.3,2
123458,129,dune,water,False,,34,Dune and water might create beach,True,failure,2,12.233564853668211,1754774689.2195158,2025-08-09 23:24:49.219517,Systematic,Late (101-150),31,0.24031007751937986,0.3,3
123458,130,dune,earth,False,,34,Dune and earth might create hill,True,failure,3,15.377912044525146,1754774692.3638558,2025-08-09 23:24:52.363858,Systematic,Late (101-150),31,0.23846153846153847,0.3,4
123458,131,dune,dune,False,,34,Dune and dune might create mountain,True,failure,4,18.244558095932007,1754774695.230504,2025-08-09 23:24:55.230505,Systematic,Late (101-150),31,0.2366412213740458,0.2,5
123458,132,smog,smog,False,,34,Smog and smog might create pollution,True,failure,5,21.750505924224857,1754774698.7438478,2025-08-09 23:24:58.743871,Systematic,Late (101-150),31,0.23484848484848486,0.2,6
123458,133,glasses,water,True,swim goggles,34,Glasses and water might create lens,True,failure,6,25.230051040649418,1754774702.2161422,2025-08-09 23:25:02.216144,Systematic,Late (101-150),32,0.24060150375939848,0.2,0
123458,134,swim goggles,beach,False,,35,Swim goggles and beach might create swimming,True,success,1,3.3560807704925537,1754774705.572414,2025-08-09 23:25:05.572416,Systematic,Late (101-150),32,0.23880597014925373,0.2,1
123458,135,swim goggles,aquarium,False,,35,Swim goggles and aquarium might create underwater viewing,True,failure,1,6.528972625732422,1754774708.745794,2025-08-09 23:25:08.745806,Systematic,Late (101-150),32,0.23703703703703705,0.2,2
123458,136,swim goggles,fire,False,,35,Swim goggles and fire might create safety goggles,True,failure,2,9.9489107131958,1754774712.165191,2025-08-09 23:25:12.165192,Systematic,Late (101-150),32,0.23529411764705882,0.1,3
123458,137,swim goggles,air,False,,35,Swim goggles and air might create diving mask,True,failure,3,14.15033483505249,1754774716.366601,2025-08-09 23:25:16.366602,Systematic,Late (101-150),32,0.23357664233576642,0.1,4
123458,138,swim goggles,earth,False,,35,Swim goggles and earth might create safety goggles,True,failure,4,17.882154941558838,1754774720.098418,2025-08-09 23:25:20.098419,Systematic,Late (101-150),32,0.2318840579710145,0.1,5
123458,139,swim goggles,glass,False,,35,Swim goggles and glass might create enhanced goggles,True,failure,5,20.92081093788147,1754774723.137146,2025-08-09 23:25:23.137148,Systematic,Late (101-150),32,0.2302158273381295,0.1,6
123458,140,swim goggles,glasses,False,,35,Swim goggles and glasses might create prescription goggles,True,failure,6,24.038277864456177,1754774726.254553,2025-08-09 23:25:26.254555,Systematic,Late (101-150),32,0.22857142857142856,0.1,7
123458,141,swim goggles,steam,False,,35,Swim goggles and steam might create fogged goggles,True,failure,7,27.205158710479736,1754774729.421438,2025-08-09 23:25:29.421439,Systematic,Late (101-150),32,0.22695035460992907,0.1,8
123458,142,swim goggles,mist,False,,35,Swim goggles and mist might create visibility issues,True,failure,8,30.946298837661743,1754774733.162579,2025-08-09 23:25:33.162581,Systematic,Late (101-150),32,0.22535211267605634,0.1,9
123458,143,swim goggles,sand,False,,35,Swim goggles and sand might create scratched goggles,True,failure,9,34.11217975616455,1754774736.32875,2025-08-09 23:25:36.328757,Systematic,Late (101-150),32,0.22377622377622378,0.0,10
123458,144,swim goggles,mud,False,,35,Swim goggles and mud might create dirty goggles,True,failure,10,37.40540075302124,1754774739.6217191,2025-08-09 23:25:39.621721,Systematic,Late (101-150),32,0.2222222222222222,0.0,11
123458,145,swim goggles,clay,False,,35,Swim goggles and clay might create protection,True,failure,11,40.97531270980835,1754774743.191613,2025-08-09 23:25:43.191614,Systematic,Late (101-150),32,0.2206896551724138,0.0,12
123458,146,swim goggles,stone,False,,35,Swim goggles and stone might create broken goggles,True,failure,12,44.074946641922,1754774746.291264,2025-08-09 23:25:46.291265,Systematic,Late (101-150),32,0.2191780821917808,0.0,13
123458,147,swim goggles,brick,False,,35,Swim goggles and brick might create safety equipment,True,failure,13,47.01058292388916,1754774749.2268538,2025-08-09 23:25:49.226856,Systematic,Late (101-150),32,0.21768707482993196,0.0,14
123458,148,swim goggles,wall,False,,35,Swim goggles and wall might create impact protection,True,failure,14,50.08537983894348,1754774752.301662,2025-08-09 23:25:52.301663,Systematic,Late (101-150),32,0.21621621621621623,0.0,15
123458,149,swim goggles,house,False,,35,Swim goggles and house might create swimming pool,True,failure,15,53.510753870010376,1754774755.727134,2025-08-09 23:25:55.727136,Systematic,Late (101-150),32,0.21476510067114093,0.0,16
123458,150,swim goggles,village,False,,35,Swim goggles and village might create community pool,True,failure,16,56.85273766517639,1754774759.068992,2025-08-09 23:25:59.068993,Systematic,Late (101-150),32,0.21333333333333335,0.0,17
123556,1,fire,water,True,steam,4,Most likely: fire + water = steam (heat transforms water),True,none,0,,1754809336.440575,2025-08-10 09:02:16.440576,Abductive,Early (1-50),1,1.0,1.0,0
123556,2,earth,fire,True,lava,5,Best evidence: earth + fire = lava (geological heat),True,success,1,2.450451135635376,1754809338.891097,2025-08-10 09:02:18.891098,Abductive,Early (1-50),2,1.0,1.0,0
123556,3,air,fire,True,smoke,6,Likely: air + fire = energy (combustion needs oxygen),True,success,2,2.3786120414733887,1754809341.2697809,2025-08-10 09:02:21.269782,Abductive,Early (1-50),3,1.0,1.0,0
123556,4,earth,water,True,mud,7,Most probable: earth + water = mud (water softens soil),True,success,3,3.241824150085449,1754809344.511678,2025-08-10 09:02:24.511679,Abductive,Early (1-50),4,1.0,1.0,0
123556,5,air,water,True,mist,8,Likely: air + water = mist (water vapor in air),True,success,4,2.6830899715423584,1754809347.194837,2025-08-10 09:02:27.194838,Abductive,Early (1-50),5,1.0,1.0,0
123556,6,air,earth,True,dust,9,Most likely: air + earth = dust (erosion by wind),True,success,5,2.9026501178741455,1754809350.0976791,2025-08-10 09:02:30.097681,Abductive,Early (1-50),6,1.0,1.0,0
123556,7,steam,air,False,,10,Best evidence: steam + air = cloud (water vapor condensing),True,success,6,2.600127935409546,1754809352.6978931,2025-08-10 09:02:32.697894,Abductive,Early (1-50),6,0.8571428571428571,0.8571428571428571,1
