session_id,attempt_number,element_1,element_2,success,result,reasoning_type,reasoning_text,novel_combination,depth_score,accuracy_score,adherence_score,composite_quality,attempt_phase,quality_quartile
123000,93,tornado,fire,False,,failure,Fire tornado creates firenado,True,1.3,3.5,2.5,2.4299999999999997,Mid-Late,Q2
123000,94,heat,glass,False,,failure,Heated glass becomes molten/malleable,True,1.0,3.5,2.5,2.3249999999999997,Mid-Late,Q1
123000,95,glass,fire,False,,failure,Fire melting glass creates lens,True,1.3,3.5,2.5,2.4299999999999997,Mid-Late,Q2
123000,96,glass,glass,True,glasses,failure,Multiple glass pieces create lens,True,1.0,3.5,2.5,2.3249999999999997,Mid-Late,Q1
123000,97,planet,planet,True,solar system,success,Multiple planets create solar system,True,1.3,4.0,2.5,2.605,Mid-Late,Q3
123000,98,solar system,solar system,True,galaxy,success,Multiple solar systems create galaxy,True,1.3,4.0,2.5,2.605,Mid-Late,Q3
123000,99,galaxy,galaxy,True,galaxy cluster,success,Multiple galaxies create universe,True,1.0,3.0,2.5,2.15,Mid-Late,Q1
123000,100,heat,mud,False,,success,Heated mud creates pottery/ceramics,True,1.3,3.5,2.5,2.4299999999999997,Mid-Late,Q2
123000,101,island,island,True,archipelago,failure,Multiple islands create archipelago,True,1.0,4.0,2.5,2.5,Mid-Late,Q2
123000,102,city,city,False,,success,Multiple cities create country,True,1.0,3.0,2.5,2.15,Mid-Late,Q1
123000,103,continent,city,False,,failure,City on continent creates country,True,1.3,3.5,2.5,2.4299999999999997,Mid-Late,Q2
123000,104,water,desert,True,oasis,failure,Water in desert creates oasis,True,1.3,4.3,2.5,2.71,Mid-Late,Q4
123000,105,pond,desert,False,,success,Pond in desert creates oasis,True,1.3,3.5,2.5,2.4299999999999997,Mid-Late,Q2
123000,106,pressure,lava,True,eruption,failure,Pressure on lava creates diamond - extreme geological conditions,True,1.3,4.0,2.5,2.605,Mid-Late,Q3
123000,107,air,planet,True,atmosphere,success,Air around planet creates atmosphere,True,1.3,4.3,2.5,2.71,Mid-Late,Q4
123000,108,atmosphere,water,True,cloud,success,Water in atmosphere creates cloud,True,1.3,4.3,2.5,2.71,Mid-Late,Q4
123000,109,cloud,energy,True,lightning,success,Energy in cloud creates lightning,True,1.3,4.5,2.5,2.78,Mid-Late,Q4
123000,110,cloud,pressure,True,rain,success,Pressure in cloud creates rain,True,1.3,4.5,2.5,2.78,Mid-Late,Q4
123000,111,cloud,wind,False,,success,Wind moving clouds creates storm,True,1.8,3.5,2.5,2.605,Mid-Late,Q3
123000,112,rain,wind,True,storm,failure,Rain with wind creates storm,True,1.8,4.3,2.5,2.885,Mid-Late,Q4
123000,113,storm,energy,False,,success,Energy in storm creates hurricane,True,1.3,3.7,2.5,2.5,Mid-Late,Q2
123000,114,lightning,sand,False,,failure,Lightning hitting sand creates glass through fulgurite formation,True,1.5,3.5,2.5,2.5,Mid-Late,Q2
123000,115,rain,earth,False,,failure,Rain on earth creates plant growth/life,True,1.8,3.5,2.5,2.605,Mid-Late,Q3
123000,116,water,earth,True,mud,failure,Water nourishing earth creates plant/life,False,1.8,3.8,2.5,2.71,Mid-Late,Q4
123000,117,sun,water,True,rainbow,success,Sun and water create life conditions - plant growth,False,1.5,3.5,2.5,2.5,Mid-Late,Q2
123000,118,rain,sun,False,,success,Rain and sun create rainbow and plant growth,True,1.0,3.5,2.5,2.3249999999999997,Mid-Late,Q1
123000,119,storm,ocean,True,"hurricane, wave",failure,Storm over ocean creates hurricane,True,1.3,3.8,2.5,2.5349999999999997,Mid-Late,Q3
123000,120,wave,beach,False,,success,Waves hitting beach create erosion/sand,True,1.0,3.5,2.5,2.3249999999999997,Mid-Late,Q1
123000,121,hurricane,land,False,,failure,Hurricane hitting land creates destruction,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123000,122,wave,wave,False,,failure,Large waves create tsunami,True,1.0,3.5,2.5,2.3249999999999997,Late,Q1
123000,123,explosion,ocean,True,tsunami,failure,Underwater explosion creates tsunami,True,1.3,4.1,2.5,2.6399999999999997,Late,Q3
123000,124,lightning,energy,False,,success,Lightning energy creates electricity,True,1.3,3.7,2.5,2.5,Late,Q2
123000,125,lightning,stone,False,,failure,Lightning striking stone creates tool/weapon,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123000,126,sun,glasses,True,sunglasses,failure,Sun focused through glasses creates magnifying glass/heat,True,1.3,3.8,2.5,2.5349999999999997,Late,Q3
123000,127,heat,pressure,True,plasma,success,Heat and pressure create diamond - geological formation,True,1.2,3.7,2.5,2.465,Late,Q2
123000,128,galaxy cluster,galaxy cluster,True,universe,success,Multiple galaxy clusters create universe,True,1.0,4.0,2.5,2.5,Late,Q2
123000,129,tsunami,city,True,flood,success,Tsunami hitting city creates destruction,True,1.3,3.8,2.5,2.5349999999999997,Late,Q3
123000,130,rain,city,True,acid rain,success,Heavy rain in city creates flood,True,1.3,3.8,2.5,2.5349999999999997,Late,Q3
123000,131,hurricane,city,False,,success,Hurricane hitting city creates disaster,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123000,132,salt,water,False,,failure,Salt dissolved in water creates brine/seawater,True,1.6,3.5,2.5,2.5349999999999997,Late,Q3
123000,133,glass,water,True,aquarium,failure,Glass container with water creates aquarium,False,1.3,4.3,2.5,2.71,Late,Q4
123000,134,acid rain,stone,False,,success,Acid rain eroding stone creates weathering,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123000,135,tornado,city,False,,failure,Tornado hitting city creates destruction,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123000,136,lightning,fire,False,,failure,Lightning creating fire through ignition,True,1.0,3.5,2.5,2.3249999999999997,Late,Q1
123000,137,sun,sand,False,,failure,Hot sun on sand creates glass through heat,False,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123000,138,universe,energy,False,,failure,Universe with energy creates big bang/creation,True,1.3,3.7,2.5,2.5,Late,Q2
123000,139,wind,fire,False,,failure,Wind feeding fire creates wildfire,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123000,140,atmosphere,fire,False,,failure,Fire in atmosphere creates meteor/shooting star,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123000,141,energy,ocean,False,,failure,Energy in ocean creates tidal power/current,True,1.3,3.7,2.5,2.5,Late,Q2
123450,1,fire,water,True,steam,none,Basic opposites - fire and water often create steam,True,1.5,4.0,2.5,2.675,Early,Q3
123450,2,air,fire,True,smoke,success,Air feeds fire - should create energy,True,1.0,3.7,2.5,2.395,Early,Q1
123450,3,earth,water,True,mud,success,Wet earth makes mud - basic mixing rule,True,1.5,4.1,2.5,2.71,Early,Q4
123450,4,earth,fire,True,lava,success,Heat and earth create lava - geological heuristic,True,1.0,3.8,2.5,2.4299999999999997,Early,Q2
123450,5,air,earth,True,dust,success,Wind erosion creates dust - natural process,True,1.3,3.8,2.5,2.5349999999999997,Early,Q3
123450,6,air,water,True,mist,success,Water vapor in air creates rain - weather pattern,True,1.8,3.8,2.5,2.71,Early,Q4
123450,7,fire,fire,True,energy,success,More fire makes bigger fire - intensity rule,True,1.3,3.8,2.5,2.5349999999999997,Early,Q3
123450,8,water,water,True,puddle,success,More water makes sea/ocean - quantity rule,True,1.3,3.8,2.5,2.5349999999999997,Early,Q3
123450,9,earth,earth,True,land,success,More earth creates land/continent - scaling up,True,1.3,4.3,2.5,2.71,Early,Q4
123450,10,air,air,True,pressure,success,Air pressure creates wind - atmospheric rule,True,1.3,4.5,2.5,2.78,Early,Q4
123450,11,lava,air,True,stone,success,Cool lava hardens into stone - cooling process,True,1.0,3.8,2.5,2.4299999999999997,Early,Q2
123450,12,lava,water,True,obsidian,success,Lava meets water - rapid cooling creates obsidian,True,1.3,4.3,2.5,2.71,Early,Q4
123450,13,steam,air,False,,success,Steam in air forms clouds - condensation rule,True,1.7,3.5,2.5,2.57,Early,Q3
123450,14,mist,air,False,,failure,Mist with air movement creates cloud,True,1.3,3.5,2.5,2.4299999999999997,Early,Q2
123450,15,steam,pressure,True,geyser,failure,Steam under pressure creates clouds,True,1.3,4.0,2.5,2.605,Early,Q3
123450,16,energy,air,True,heat,success,Energy through air creates wind,True,1.3,4.0,2.5,2.605,Early,Q3
123450,17,heat,water,False,,success,Heat water creates steam - boiling process,True,1.3,3.5,2.5,2.4299999999999997,Early,Q2
123450,18,heat,earth,False,,failure,Heat earth creates lava/molten rock,True,1.3,3.5,2.5,2.4299999999999997,Early,Q2
123450,19,energy,water,False,,failure,Energy in water creates life,True,1.3,3.7,2.5,2.5,Early,Q2
123450,20,mud,fire,True,brick,failure,Heat mud to make clay/pottery,True,1.0,3.3,2.5,2.255,Early,Q1
123450,21,stone,fire,False,,success,Heat stone to extract metal,True,1.0,3.3,2.5,2.255,Early,Q1
123450,22,stone,pressure,True,granite,failure,Pressure on stone creates metamorphic rock,True,1.3,4.0,2.5,2.605,Early,Q3
123450,23,puddle,water,True,pond,success,More water makes pond - size progression,True,1.3,4.1,2.5,2.6399999999999997,Early,Q3
123450,24,pond,water,True,lake,success,Even more water makes lake,True,1.3,4.1,2.5,2.6399999999999997,Early,Q3
123450,25,lake,water,True,sea,success,Lake plus more water makes sea,True,1.3,4.3,2.5,2.71,Early,Q4
123450,26,sea,water,True,ocean,success,Sea plus water makes ocean,True,1.3,4.3,2.5,2.71,Early,Q4
123450,27,pressure,air,True,wind,success,Air pressure creates wind,True,1.3,4.5,2.5,2.78,Early,Q4
123450,28,wind,water,False,,success,Wind over water creates waves,True,1.3,3.5,2.5,2.4299999999999997,Early,Q2
123450,29,wind,dust,False,,failure,Wind picks up dust - sandstorm rule,True,1.5,3.5,2.5,2.5,Early,Q2
123450,30,wind,earth,False,,failure,Wind erodes earth - creates erosion,True,1.3,3.5,2.5,2.4299999999999997,Early,Q2
123450,31,smoke,water,False,,failure,Smoke meets water - steam interaction,True,1.5,3.5,2.5,2.5,Early-Mid,Q2
123450,32,smoke,wind,False,,failure,Wind disperses smoke - creates smog,True,1.3,3.5,2.5,2.4299999999999997,Early-Mid,Q2
123450,33,land,water,False,,failure,Land meets water - creates swamp/marsh,True,1.3,3.5,2.5,2.4299999999999997,Early-Mid,Q2
123450,34,land,land,True,continent,failure,More land creates continent,True,1.3,4.3,2.5,2.71,Early-Mid,Q4
123450,35,continent,ocean,True,planet,success,Continent surrounded by ocean makes planet,True,1.3,4.3,2.5,2.71,Early-Mid,Q4
123450,36,heat,stone,False,,success,Heat stone to melt it,True,1.0,3.5,2.5,2.3249999999999997,Early-Mid,Q1
123450,37,energy,earth,False,,failure,Energy in earth creates life/earthquake,True,1.3,3.7,2.5,2.5,Early-Mid,Q2
123450,38,energy,heat,False,,failure,Energy plus heat makes plasma,True,1.3,3.7,2.5,2.5,Early-Mid,Q2
123450,39,mist,wind,False,,failure,Mist blown by wind creates clouds,True,1.3,3.5,2.5,2.4299999999999997,Early-Mid,Q2
123450,40,steam,wind,False,,failure,Steam with wind creates cloud,True,1.8,3.5,2.5,2.605,Early-Mid,Q3
123450,41,pressure,water,False,,failure,Water under pressure creates rain,True,1.3,3.7,2.5,2.5,Early-Mid,Q2
123450,42,pressure,earth,False,,failure,Pressure on earth creates coal/diamond,True,1.3,3.7,2.5,2.5,Early-Mid,Q2
123450,43,heat,air,True,warmth,failure,Hot air rises - creates desert,True,1.3,3.5999999999999996,2.5,2.465,Early-Mid,Q2
123450,44,warmth,water,False,,success,Warm water creates steam/evaporation,True,1.3,3.3,2.5,2.36,Early-Mid,Q1
123450,45,warmth,earth,False,,failure,Warm earth creates fertile soil,True,1.6,3.3,2.5,2.465,Early-Mid,Q2
123450,46,mud,heat,False,,failure,Hot mud creates clay,True,1.3,3.3,2.5,2.36,Early-Mid,Q1
123450,47,mud,pressure,False,,failure,Pressure compacts mud into clay,True,1.0,3.7,2.5,2.395,Early-Mid,Q1
123450,48,dust,water,False,,failure,Dust plus water makes mud,True,1.8,3.5,2.5,2.605,Early-Mid,Q3
123450,49,dust,fire,True,gunpowder,failure,Burning dust creates ash,True,1.3,3.5999999999999996,2.5,2.465,Early-Mid,Q2
123450,50,gunpowder,fire,True,explosion,success,Gunpowder ignites with fire - explosion,True,1.0,4.0,2.5,2.5,Early-Mid,Q2
123450,51,explosion,earth,False,,success,Explosion in earth creates earthquake,True,1.3,3.5,2.5,2.4299999999999997,Early-Mid,Q2
123450,52,stone,air,True,sand,failure,Stone eroded by air creates sand,True,1.3,4.3,2.5,2.71,Early-Mid,Q4
123450,53,sand,fire,True,glass,success,Heat sand to make glass,True,1.0,3.8,2.5,2.4299999999999997,Early-Mid,Q2
123450,54,sand,wind,True,dune,success,Wind moves sand - creates dune/sandstorm,True,1.3,4.3,2.5,2.71,Early-Mid,Q4
123450,55,dune,heat,False,,success,Hot sand dunes create desert,True,1.0,3.3,2.5,2.255,Early-Mid,Q1
123450,56,dune,dune,False,,failure,Multiple dunes create desert,True,1.0,3.5,2.5,2.3249999999999997,Early-Mid,Q1
123450,57,sand,water,True,beach,failure,Wet sand creates beach/quicksand,True,1.3,4.1,2.5,2.6399999999999997,Early-Mid,Q3
123450,58,beach,ocean,False,,success,Beach meets ocean - natural coastline,True,1.0,3.5,2.5,2.3249999999999997,Early-Mid,Q1
123450,59,glass,sand,True,hourglass,failure,Glass made from sand - reinforcement,True,1.0,3.5,2.5,2.3249999999999997,Early-Mid,Q1
123450,60,brick,brick,True,wall,success,Multiple bricks build wall,True,1.0,4.0,2.5,2.5,Early-Mid,Q2
123450,61,wall,wall,True,house,success,Walls create house/building,True,1.0,4.0,2.5,2.5,Mid,Q2
123450,62,house,house,True,village,success,Multiple houses create village,True,1.0,4.0,2.5,2.5,Mid,Q2
123450,63,village,village,True,city,success,Villages combine to make city,True,1.2,4.0,2.5,2.57,Mid,Q3
123450,64,city,city,False,,success,Cities merge into metropolis,True,1.0,3.0,2.5,2.15,Mid,Q1
123450,65,warmth,mud,False,,failure,Warm mud supports life,True,1.0,3.3,2.5,2.255,Mid,Q1
123450,66,energy,ocean,False,,failure,Energy in ocean creates life,True,1.3,3.7,2.5,2.5,Mid,Q2
123450,67,warmth,ocean,False,,failure,Warm ocean creates primordial soup,True,1.6,3.3,2.5,2.465,Mid,Q2
123450,68,energy,mud,False,,failure,Energy animates mud - creates life,True,1.3,3.7,2.5,2.5,Mid,Q2
123450,69,energy,steam,False,,failure,Energy powers steam - creates electricity,True,1.3,3.7,2.5,2.5,Mid,Q2
123450,70,energy,pressure,False,,failure,Energy and pressure create plasma,True,1.0,3.9,2.5,2.465,Mid,Q2
123450,71,planet,energy,False,,failure,Planet with energy supports life,True,1.0,3.7,2.5,2.395,Mid,Q1
123450,72,planet,warmth,False,,failure,Warm planet supports life,True,1.0,3.3,2.5,2.255,Mid,Q1
123450,73,ocean,warmth,False,,failure,Warm ocean creates swamp environment,False,1.3,3.3,2.5,2.36,Mid,Q1
123450,74,lake,warmth,False,,failure,Warm lake creates swamp,True,1.3,3.3,2.5,2.36,Mid,Q1
123450,75,pond,mud,False,,failure,Muddy pond creates swamp,True,1.3,3.5,2.5,2.4299999999999997,Mid,Q2
123450,76,water,mud,False,,failure,Water plus mud creates swamp,True,1.3,3.5,2.5,2.4299999999999997,Mid,Q2
123450,77,land,mud,False,,failure,Land plus mud creates swamp,True,1.3,3.5,2.5,2.4299999999999997,Mid,Q2
123450,78,mud,energy,False,,failure,Energy in mud creates primordial life,False,1.3,3.7,2.5,2.5,Mid,Q2
123450,79,stone,water,False,,failure,Water erodes stone - creates sand,True,1.3,3.5,2.5,2.4299999999999997,Mid,Q2
123450,80,stone,wind,False,,failure,Wind erodes stone into sand,True,1.0,3.5,2.5,2.3249999999999997,Mid,Q1
123450,81,glass,fire,False,,failure,Heat glass to melt it,True,1.0,3.3,2.5,2.255,Mid,Q1
123450,82,glass,heat,False,,failure,Heat melts glass,True,1.0,3.5,2.5,2.3249999999999997,Mid,Q1
123450,83,glass,water,True,aquarium,failure,Glass container holds water,True,1.0,3.5,2.5,2.3249999999999997,Mid,Q1
123450,84,smoke,heat,False,,success,Hot smoke creates smog,True,1.3,3.3,2.5,2.36,Mid,Q1
123450,85,smoke,pressure,False,,failure,Pressurized smoke creates smog,True,1.3,3.3,2.5,2.36,Mid,Q1
123450,86,geyser,heat,False,,failure,Hot geyser creates hot spring,True,1.3,3.3,2.5,2.36,Mid,Q1
123450,87,explosion,stone,False,,failure,Explosion breaks stone into fragments,True,1.0,3.5,2.5,2.3249999999999997,Mid,Q1
123450,88,mist,heat,False,,failure,Heat evaporates mist,True,1.0,3.5,2.5,2.3249999999999997,Mid,Q1
123450,89,mist,pressure,False,,failure,Pressure condenses mist into rain,True,1.0,3.7,2.5,2.395,Mid,Q1
123450,90,steam,mist,False,,failure,Steam and mist form clouds,True,1.2,3.5,2.5,2.3949999999999996,Mid,Q1
123450,91,wind,mist,False,,failure,Wind pushes mist into clouds,False,1.0,3.5,2.5,2.3249999999999997,Mid-Late,Q1
123450,92,pressure,steam,True,geyser,failure,Steam under pressure creates cloud,False,1.3,4.0,2.5,2.605,Mid-Late,Q3
123450,93,air,pressure,True,wind,success,Air under pressure creates wind,False,1.3,4.5,2.5,2.78,Mid-Late,Q4
123450,94,mud,sand,True,clay,success,Mud and sand create clay,True,1.0,4.0,2.5,2.5,Mid-Late,Q2
123450,95,clay,fire,False,,success,Fire hardens clay into pottery,True,1.0,3.5,2.5,2.3249999999999997,Mid-Late,Q1
123450,96,clay,heat,False,,failure,Heat hardens clay,True,1.0,3.5,2.5,2.3249999999999997,Mid-Late,Q1
123450,97,glass,energy,False,,failure,Energy through glass creates lens/optics,True,1.3,3.7,2.5,2.5,Mid-Late,Q2
123450,98,wind,heat,False,,failure,Hot wind creates desert conditions,True,1.3,3.3,2.5,2.36,Mid-Late,Q1
123450,99,wind,warmth,False,,failure,Warm wind creates thermal currents,True,1.3,3.3,2.5,2.36,Mid-Late,Q1
123450,100,sand,heat,False,,failure,Hot sand creates desert,True,1.3,3.3,2.5,2.36,Mid-Late,Q1
123450,101,sand,warmth,False,,failure,Warm sand creates desert,True,1.3,3.3,2.5,2.36,Mid-Late,Q1
123450,102,dune,warmth,False,,failure,Warm dunes make desert,True,1.0,3.3,2.5,2.255,Mid-Late,Q1
123450,103,sand,sand,True,desert,failure,More sand creates desert,True,1.3,4.3,2.5,2.71,Mid-Late,Q4
123450,104,desert,water,True,oasis,success,Water in desert creates oasis,True,1.3,4.3,2.5,2.71,Mid-Late,Q4
123450,105,desert,wind,True,sandstorm,success,Wind in desert creates sandstorm,True,1.3,4.3,2.5,2.71,Mid-Late,Q4
123450,106,ocean,wind,True,wave,success,Wind over ocean creates storm,True,1.3,3.8,2.5,2.5349999999999997,Mid-Late,Q3
123450,107,wave,energy,False,,success,Wave energy creates tsunami,True,1.3,3.7,2.5,2.5,Mid-Late,Q2
123450,108,wave,wind,False,,failure,Wind creates bigger waves,True,1.3,3.5,2.5,2.4299999999999997,Mid-Late,Q2
123450,109,wave,beach,False,,failure,Waves hit beach - erosion,True,1.0,3.5,2.5,2.3249999999999997,Mid-Late,Q1
123450,110,stone,stone,False,,failure,Stones together create boulder,True,1.0,3.5,2.5,2.3249999999999997,Mid-Late,Q1
123450,111,land,pressure,False,,failure,Pressure on land creates mountain,True,1.3,3.7,2.5,2.5,Mid-Late,Q2
123450,112,earth,pressure,False,,failure,Earth under pressure creates mountain,False,1.3,3.7,2.5,2.5,Mid-Late,Q2
123450,113,land,energy,False,,failure,Energy shapes land into mountains,True,1.0,3.7,2.5,2.395,Mid-Late,Q1
123450,114,land,heat,False,,failure,Hot land creates desert/volcano,True,1.3,3.3,2.5,2.36,Mid-Late,Q1
123450,115,lava,pressure,True,eruption,failure,Pressure forces lava up - volcano,True,1.0,3.7,2.5,2.395,Mid-Late,Q1
123450,116,lava,earth,True,volcano,success,Lava from earth creates volcano,True,1.3,4.3,2.5,2.71,Mid-Late,Q4
123450,117,volcano,ocean,True,island,success,Underwater volcano creates island,True,1.3,4.1,2.5,2.6399999999999997,Mid-Late,Q3
123450,118,island,ocean,True,archipelago,success,Island in ocean creates archipelago,True,1.3,4.3,2.5,2.71,Mid-Late,Q4
123450,119,explosion,air,False,,success,Explosion in air creates shock wave,True,1.3,3.5,2.5,2.4299999999999997,Mid-Late,Q2
123450,120,explosion,water,False,,failure,Underwater explosion creates tsunami,True,1.3,3.5,2.5,2.4299999999999997,Mid-Late,Q2
123450,121,warmth,energy,False,,failure,Warmth and energy create fire,True,1.0,3.7,2.5,2.395,Late,Q1
123450,122,heat,energy,False,,failure,Heat and energy create plasma,False,1.0,3.7,2.5,2.395,Late,Q1
123450,123,warmth,pressure,False,,failure,Warm pressure creates steam,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123450,124,heat,pressure,True,plasma,failure,Heat and pressure create diamond,True,1.0,3.7,2.5,2.395,Late,Q1
123450,125,city,energy,False,,success,City with energy creates electricity,True,1.3,3.7,2.5,2.5,Late,Q2
123450,126,house,fire,False,,failure,House with fire creates hearth,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123450,127,house,warmth,False,,failure,Warm house creates home,True,1.3,3.3,2.5,2.36,Late,Q1
123450,128,aquarium,energy,False,,failure,Energy in aquarium creates life,True,1.3,3.7,2.5,2.5,Late,Q2
123450,129,aquarium,warmth,False,,failure,Warm aquarium supports life,True,1.0,3.3,2.5,2.255,Late,Q1
123450,130,ocean,energy,False,,failure,Ocean with energy creates life,False,1.3,3.7,2.5,2.5,Late,Q2
123450,131,planet,fire,True,sun,failure,Planet with fire creates sun,True,1.3,4.3,2.5,2.71,Late,Q4
123450,132,sun,planet,True,solar system,success,Sun and planet create solar system,True,1.3,4.0,2.5,2.605,Late,Q3
123450,133,sun,water,True,rainbow,success,Sun evaporates water - creates rainbow,True,1.3,4.3,2.5,2.71,Late,Q4
123450,134,sun,energy,True,solar cell,success,Sun is pure energy - creates solar power,True,1.6,4.0,2.5,2.71,Late,Q4
123450,135,sun,glass,False,,success,Sun through glass creates lens/magnification,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123450,136,sun,air,False,,failure,Sun heats air - creates atmosphere,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123450,137,sun,earth,False,,failure,Sun warms earth - creates life,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123450,138,rainbow,glass,True,prism,failure,Rainbow through glass creates prism,True,1.3,4.3,2.5,2.71,Late,Q4
123450,139,prism,sun,False,,success,Prism splits sunlight - creates spectrum,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123450,140,solar cell,house,False,,failure,Solar cell powers house,True,1.3,3.5,2.5,2.4299999999999997,Late,Q2
123450,141,solar cell,energy,False,,failure,Solar cell generates energy - electricity,True,1.3,3.7,2.5,2.5,Late,Q2
123450,142,solar system,solar system,True,galaxy,failure,Multiple solar systems create galaxy,True,1.3,4.0,2.5,2.605,Late,Q3
123450,143,galaxy,galaxy,True,galaxy cluster,success,Galaxies combine into universe,True,1.2,3.0,2.5,2.2199999999999998,Late,Q1
123450,144,galaxy cluster,galaxy cluster,True,universe,success,Galaxy clusters form universe,True,1.2,4.0,2.5,2.57,Late,Q3
123450,145,universe,energy,False,,success,Universe powered by energy - big bang,True,1.0,3.7,2.5,2.395,Late,Q1
123450,146,universe,universe,False,,failure,Multiple universes create multiverse,True,1.0,3.5,2.5,2.3249999999999997,Late,Q1
562841,1,fire,water,True,steam,none,Fire + water is a classic combination that should create steam - basic physics heuristic,True,2.0,4.0,2.5,2.8499999999999996,Early,Q4
562841,2,air,earth,True,dust,success,Air moving earth creates dust - natural physics heuristic,True,1.8,4.3,2.5,2.885,Early,Q4
562841,3,fire,earth,True,lava,success,Fire melts earth to create lava - basic geological heuristic,True,1.5,4.0,2.5,2.675,Early,Q3
562841,4,air,fire,True,smoke,success,Fire needs air to burn and creates energy - combustion heuristic,True,1.8,4.0,2.5,2.78,Early,Q4
562841,5,water,earth,True,mud,success,Water mixed with earth creates mud - basic mixing heuristic,True,2.0,4.3,2.5,2.955,Early,Q4
562841,6,air,water,True,mist,success,Air and water create rain or mist - weather formation heuristic,True,2.2,4.0,2.5,2.92,Early,Q4
562841,7,steam,air,False,,success,Steam rises into air to form clouds - atmospheric heuristic,True,1.7,3.5,2.5,2.57,Early,Q3
562841,8,lava,water,True,obsidian,failure,Lava cools with water to create stone - cooling/solidification heuristic,True,1.8,3.5,2.5,2.605,Early,Q3
562841,9,fire,dust,True,gunpowder,success,Fire burning dust creates ash - combustion of fine particles heuristic,True,1.8,3.8,2.5,2.71,Early,Q4
562841,10,lava,air,True,stone,success,Lava cooling in air creates stone - natural cooling process heuristic,True,2.3,4.3,2.5,3.0599999999999996,Early,Q4
562841,11,water,dust,False,,success,Water mixed with dust creates mud - similar to water + earth mixing heuristic,True,2.5,3.5,2.5,2.8499999999999996,Early,Q4
562841,12,fire,smoke,False,,failure,More fire with smoke might intensify the combustion - amplification heuristic,True,1.5,3.7,2.5,2.57,Early,Q3
562841,13,stone,water,False,,failure,Water erodes stone to create sand - erosion process heuristic,True,1.0,3.5,2.5,2.3249999999999997,Early,Q1
562841,14,stone,air,True,sand,failure,Wind erodes stone to create sand - wind erosion heuristic,True,1.0,3.8,2.5,2.4299999999999997,Early,Q2
562841,15,sand,fire,True,glass,success,Heating sand creates glass - glassmaking process heuristic,True,1.3,4.1,2.5,2.6399999999999997,Early,Q3
562841,16,fire,mud,True,brick,success,Baking mud creates brick - ceramic firing process heuristic,True,1.3,4.1,2.5,2.6399999999999997,Early,Q3
562841,17,water,mist,False,,success,Mist condensing with water creates rain - precipitation heuristic,True,1.3,3.5,2.5,2.4299999999999997,Early,Q2
562841,18,air,mist,False,,failure,Mist in air forms clouds - atmospheric condensation heuristic,True,1.2,3.5,2.5,2.3949999999999996,Early,Q1
562841,19,stone,fire,False,,failure,Heating stone extracts metal - smelting process heuristic,True,1.0,3.3,2.5,2.255,Early,Q1
562841,20,gunpowder,fire,True,explosion,failure,Gunpowder ignites with fire to create explosion - combustion heuristic,True,1.0,4.0,2.5,2.5,Early,Q2
562841,21,water,steam,False,,success,Steam with water creates pressure - thermodynamic pressure heuristic,True,1.3,3.7,2.5,2.5,Early,Q2
562841,22,earth,steam,True,geyser,failure,Steam emerging from earth creates geyser - geothermal activity heuristic,True,1.3,4.3,2.5,2.71,Early,Q4
562841,23,air,smoke,False,,success,Smoke dispersing in air creates wind patterns - convection heuristic,True,1.8,3.5,2.5,2.605,Early,Q3
562841,24,water,sand,True,beach,failure,Water mixing with sand creates beach or quicksand - geological formation heuristic,True,2.2,4.3,2.5,3.025,Early,Q4
562841,25,glass,sand,True,hourglass,success,Grinding glass with sand creates lens - optical manufacturing heuristic,True,1.3,3.8,2.5,2.5349999999999997,Early,Q3
562841,26,dust,air,False,,success,Dust particles in air create dust storm - meteorological heuristic,True,1.5,3.5,2.5,2.5,Early,Q2
562841,27,brick,brick,True,wall,failure,Multiple bricks form walls - construction assembly heuristic,True,1.2,4.0,2.5,2.57,Early,Q3
562841,28,stone,stone,False,,success,Many stones form mountains - geological accumulation heuristic,True,1.2,3.5,2.5,2.3949999999999996,Early,Q1
562841,29,lava,earth,True,volcano,failure,Lava emerging from earth creates volcano - volcanic formation heuristic,True,1.5,4.3,2.5,2.78,Early,Q4
562841,30,wall,wall,True,house,success,Multiple walls form house - architectural construction heuristic,True,1.2,4.0,2.5,2.57,Early,Q3
562841,31,explosion,stone,False,,success,Explosion causing rocks to fall creates avalanche - destructive force heuristic,True,1.8,3.3,2.5,2.5349999999999997,Early-Mid,Q3
562841,32,volcano,air,False,,failure,Volcanic ash dispersing in air - volcanic eruption heuristic,True,1.0,3.3,2.5,2.255,Early-Mid,Q1
